Fecha,Serial,energia
2017+AC0-06+AC0-10 00:00:00 +AC0-0600,121523007776,981
2017+AC0-06+AC0-11 00:00:00 +AC0-0600,121523007776,545
2017+AC0-06+AC0-12 00:00:00 +AC0-0600,121523007776,1103
2017+AC0-06+AC0-13 00:00:00 +AC0-0600,121523007776,618
2017+AC0-06+AC0-14 00:00:00 +AC0-0600,121523007776,986
2017+AC0-06+AC0-15 00:00:00 +AC0-0600,121523007776,755
2017+AC0-06+AC0-16 00:00:00 +AC0-0600,121523007776,1129
2017+AC0-06+AC0-17 00:00:00 +AC0-0600,121523007776,1142
2017+AC0-06+AC0-18 00:00:00 +AC0-0600,121523007776,970
2017+AC0-06+AC0-19 00:00:00 +AC0-0600,121523007776,1064
2017+AC0-06+AC0-20 00:00:00 +AC0-0600,121523007776,1073
2017+AC0-06+AC0-21 00:00:00 +AC0-0600,121523007776,835
2017+AC0-06+AC0-22 00:00:00 +AC0-0600,121523007776,750
2017+AC0-06+AC0-23 00:00:00 +AC0-0600,121523007776,1531
2017+AC0-06+AC0-24 00:00:00 +AC0-0600,121523007776,1076
2017+AC0-06+AC0-25 00:00:00 +AC0-0600,121523007776,1545
2017+AC0-06+AC0-26 00:00:00 +AC0-0600,121523007776,772
2017+AC0-06+AC0-27 00:00:00 +AC0-0600,121523007776,1014
2017+AC0-06+AC0-28 00:00:00 +AC0-0600,121523007776,1121
2017+AC0-06+AC0-29 00:00:00 +AC0-0600,121523007776,836
2017+AC0-06+AC0-30 00:00:00 +AC0-0600,121523007776,1290
2017+AC0-07+AC0-01 00:00:00 +AC0-0600,121523007776,947
2017+AC0-07+AC0-02 00:00:00 +AC0-0600,121523007776,529
2017+AC0-07+AC0-03 00:00:00 +AC0-0600,121523007776,1312
2017+AC0-07+AC0-04 00:00:00 +AC0-0600,121523007776,888
2017+AC0-07+AC0-05 00:00:00 +AC0-0600,121523007776,899
2017+AC0-07+AC0-06 00:00:00 +AC0-0600,121523007776,1528
2017+AC0-07+AC0-07 00:00:00 +AC0-0600,121523007776,996
2017+AC0-07+AC0-08 00:00:00 +AC0-0600,121523007776,1241
2017+AC0-07+AC0-09 00:00:00 +AC0-0600,121523007776,660
2017+AC0-07+AC0-10 00:00:00 +AC0-0600,121523007776,783
2017+AC0-07+AC0-11 00:00:00 +AC0-0600,121523007776,841
2017+AC0-07+AC0-12 00:00:00 +AC0-0600,121523007776,813
2017+AC0-07+AC0-13 00:00:00 +AC0-0600,121523007776,1075
2017+AC0-07+AC0-14 00:00:00 +AC0-0600,121523007776,1226
2017+AC0-07+AC0-15 00:00:00 +AC0-0600,121523007776,1405
2017+AC0-07+AC0-16 00:00:00 +AC0-0600,121523007776,1410
2017+AC0-07+AC0-17 00:00:00 +AC0-0600,121523007776,1234
2017+AC0-07+AC0-18 00:00:00 +AC0-0600,121523007776,992
2017+AC0-07+AC0-19 00:00:00 +AC0-0600,121523007776,756
2017+AC0-07+AC0-20 00:00:00 +AC0-0600,121523007776,1361
2017+AC0-07+AC0-21 00:00:00 +AC0-0600,121523007776,1222
2017+AC0-07+AC0-22 00:00:00 +AC0-0600,121523007776,1440
2017+AC0-07+AC0-23 00:00:00 +AC0-0600,121523007776,1168
2017+AC0-07+AC0-24 00:00:00 +AC0-0600,121523007776,1001
2017+AC0-07+AC0-25 00:00:00 +AC0-0600,121523007776,694
2017+AC0-07+AC0-26 00:00:00 +AC0-0600,121523007776,822
2017+AC0-07+AC0-27 00:00:00 +AC0-0600,121523007776,1314
2017+AC0-07+AC0-28 00:00:00 +AC0-0600,121523007776,966
2017+AC0-07+AC0-29 00:00:00 +AC0-0600,121523007776,1157
2017+AC0-07+AC0-30 00:00:00 +AC0-0600,121523007776,1225
2017+AC0-07+AC0-31 00:00:00 +AC0-0600,121523007776,949
2017+AC0-08+AC0-01 00:00:00 +AC0-0600,121523007776,1132
2017+AC0-08+AC0-02 00:00:00 +AC0-0600,121523007776,1522
2017+AC0-08+AC0-03 00:00:00 +AC0-0600,121523007776,1485
2017+AC0-08+AC0-04 00:00:00 +AC0-0600,121523007776,1513
2017+AC0-08+AC0-05 00:00:00 +AC0-0600,121523007776,1304
2017+AC0-08+AC0-06 00:00:00 +AC0-0600,121523007776,1092
2017+AC0-08+AC0-07 00:00:00 +AC0-0600,121523007776,1381
2017+AC0-08+AC0-08 00:00:00 +AC0-0600,121523007776,1157
2017+AC0-08+AC0-09 00:00:00 +AC0-0600,121523007776,850
2017+AC0-08+AC0-10 00:00:00 +AC0-0600,121523007776,1036
2017+AC0-08+AC0-11 00:00:00 +AC0-0600,121523007776,1204
2017+AC0-08+AC0-12 00:00:00 +AC0-0600,121523007776,1091
2017+AC0-08+AC0-13 00:00:00 +AC0-0600,121523007776,1076
2017+AC0-08+AC0-14 00:00:00 +AC0-0600,121523007776,1434
2017+AC0-08+AC0-15 00:00:00 +AC0-0600,121523007776,1386
2017+AC0-08+AC0-16 00:00:00 +AC0-0600,121523007776,1085
2017+AC0-08+AC0-17 00:00:00 +AC0-0600,121523007776,1126
2017+AC0-08+AC0-18 00:00:00 +AC0-0600,121523007776,1232
2017+AC0-08+AC0-19 00:00:00 +AC0-0600,121523007776,1106
2017+AC0-08+AC0-20 00:00:00 +AC0-0600,121523007776,1330
2017+AC0-08+AC0-21 00:00:00 +AC0-0600,121523007776,1294
2017+AC0-08+AC0-22 00:00:00 +AC0-0600,121523007776,1554
2017+AC0-08+AC0-23 00:00:00 +AC0-0600,121523007776,1281
2017+AC0-08+AC0-24 00:00:00 +AC0-0600,121523007776,734
2017+AC0-08+AC0-25 00:00:00 +AC0-0600,121523007776,799
2017+AC0-08+AC0-26 00:00:00 +AC0-0600,121523007776,1356
2017+AC0-08+AC0-27 00:00:00 +AC0-0600,121523007776,1349
2017+AC0-08+AC0-28 00:00:00 +AC0-0600,121523007776,1453
2017+AC0-08+AC0-29 00:00:00 +AC0-0600,121523007776,1127
2017+AC0-08+AC0-30 00:00:00 +AC0-0600,121523007776,1645
2017+AC0-08+AC0-31 00:00:00 +AC0-0600,121523007776,993
2017+AC0-09+AC0-01 00:00:00 +AC0-0600,121523007776,1569
2017+AC0-09+AC0-02 00:00:00 +AC0-0600,121523007776,1392
2017+AC0-09+AC0-03 00:00:00 +AC0-0600,121523007776,1260
2017+AC0-09+AC0-04 00:00:00 +AC0-0600,121523007776,1300
2017+AC0-09+AC0-05 00:00:00 +AC0-0600,121523007776,1237
2017+AC0-09+AC0-06 00:00:00 +AC0-0600,121523007776,1522
2017+AC0-09+AC0-07 00:00:00 +AC0-0600,121523007776,1258
2017+AC0-09+AC0-08 00:00:00 +AC0-0600,121523007776,1185
2017+AC0-09+AC0-09 00:00:00 +AC0-0600,121523007776,871
2017+AC0-09+AC0-10 00:00:00 +AC0-0600,121523007776,592
2017+AC0-09+AC0-11 00:00:00 +AC0-0600,121523007776,862
2017+AC0-09+AC0-12 00:00:00 +AC0-0600,121523007776,1365
2017+AC0-09+AC0-13 00:00:00 +AC0-0600,121523007776,1494
2017+AC0-09+AC0-14 00:00:00 +AC0-0600,121523007776,1213
2017+AC0-09+AC0-15 00:00:00 +AC0-0600,121523007776,1206
2017+AC0-09+AC0-16 00:00:00 +AC0-0600,121523007776,1423
2017+AC0-09+AC0-17 00:00:00 +AC0-0600,121523007776,1145
2017+AC0-09+AC0-18 00:00:00 +AC0-0600,121523007776,785
2017+AC0-09+AC0-19 00:00:00 +AC0-0600,121523007776,916
2017+AC0-09+AC0-20 00:00:00 +AC0-0600,121523007776,991
2017+AC0-09+AC0-21 00:00:00 +AC0-0600,121523007776,1071
2017+AC0-09+AC0-22 00:00:00 +AC0-0600,121523007776,860
2017+AC0-09+AC0-23 00:00:00 +AC0-0600,121523007776,1230
2017+AC0-09+AC0-24 00:00:00 +AC0-0600,121523007776,856
2017+AC0-09+AC0-25 00:00:00 +AC0-0600,121523007776,1233
2017+AC0-09+AC0-26 00:00:00 +AC0-0600,121523007776,932
2017+AC0-09+AC0-27 00:00:00 +AC0-0600,121523007776,827
2017+AC0-09+AC0-28 00:00:00 +AC0-0600,121523007776,1186
2017+AC0-09+AC0-29 00:00:00 +AC0-0600,121523007776,1093
2017+AC0-09+AC0-30 00:00:00 +AC0-0600,121523007776,955
2017+AC0-10+AC0-01 00:00:00 +AC0-0600,121523007776,1028
2017+AC0-10+AC0-02 00:00:00 +AC0-0600,121523007776,951
2017+AC0-10+AC0-03 00:00:00 +AC0-0600,121523007776,595
2017+AC0-10+AC0-04 00:00:00 +AC0-0600,121523007776,807
2017+AC0-10+AC0-05 00:00:00 +AC0-0600,121523007776,539
2017+AC0-10+AC0-06 00:00:00 +AC0-0600,121523007776,1214
2017+AC0-10+AC0-07 00:00:00 +AC0-0600,121523007776,1490
2017+AC0-10+AC0-08 00:00:00 +AC0-0600,121523007776,1233
2017+AC0-04+AC0-07 00:00:00 +AC0-0600,121523009064,769
2017+AC0-04+AC0-08 00:00:00 +AC0-0600,121523009064,843
2017+AC0-04+AC0-09 00:00:00 +AC0-0600,121523009064,1434
2017+AC0-04+AC0-10 00:00:00 +AC0-0600,121523009064,1606
2017+AC0-04+AC0-11 00:00:00 +AC0-0600,121523009064,1692
2017+AC0-04+AC0-12 00:00:00 +AC0-0600,121523009064,1675
2017+AC0-04+AC0-13 00:00:00 +AC0-0600,121523009064,1703
2017+AC0-04+AC0-14 00:00:00 +AC0-0600,121523009064,1201
2017+AC0-04+AC0-15 00:00:00 +AC0-0600,121523009064,1632
2017+AC0-04+AC0-16 00:00:00 +AC0-0600,121523009064,1340
2017+AC0-04+AC0-17 00:00:00 +AC0-0600,121523009064,981
2017+AC0-04+AC0-18 00:00:00 +AC0-0600,121523009064,1309
2017+AC0-04+AC0-19 00:00:00 +AC0-0600,121523009064,887
2017+AC0-04+AC0-20 00:00:00 +AC0-0600,121523009064,965
2017+AC0-04+AC0-21 00:00:00 +AC0-0600,121523009064,1289
2017+AC0-04+AC0-22 00:00:00 +AC0-0600,121523009064,1273
2017+AC0-04+AC0-23 00:00:00 +AC0-0600,121523009064,1343
2017+AC0-04+AC0-24 00:00:00 +AC0-0600,121523009064,1475
2017+AC0-04+AC0-25 00:00:00 +AC0-0600,121523009064,1384
2017+AC0-04+AC0-26 00:00:00 +AC0-0600,121523009064,1098
2017+AC0-04+AC0-27 00:00:00 +AC0-0600,121523009064,1344
2017+AC0-04+AC0-28 00:00:00 +AC0-0600,121523009064,1333
2017+AC0-04+AC0-29 00:00:00 +AC0-0600,121523009064,1459
2017+AC0-04+AC0-30 00:00:00 +AC0-0600,121523009064,1277
2017+AC0-05+AC0-01 00:00:00 +AC0-0600,121523009064,1378
2017+AC0-05+AC0-02 00:00:00 +AC0-0600,121523009064,875
2017+AC0-05+AC0-03 00:00:00 +AC0-0600,121523009064,1262
2017+AC0-05+AC0-04 00:00:00 +AC0-0600,121523009064,1104
2017+AC0-05+AC0-05 00:00:00 +AC0-0600,121523009064,1036
2017+AC0-05+AC0-06 00:00:00 +AC0-0600,121523009064,1070
2017+AC0-05+AC0-07 00:00:00 +AC0-0600,121523009064,1166
2017+AC0-05+AC0-08 00:00:00 +AC0-0600,121523009064,1307
2017+AC0-05+AC0-09 00:00:00 +AC0-0600,121523009064,918
2017+AC0-05+AC0-10 00:00:00 +AC0-0600,121523009064,1213
2017+AC0-05+AC0-11 00:00:00 +AC0-0600,121523009064,763
2017+AC0-05+AC0-12 00:00:00 +AC0-0600,121523009064,705
2017+AC0-05+AC0-13 00:00:00 +AC0-0600,121523009064,938
2017+AC0-05+AC0-14 00:00:00 +AC0-0600,121523009064,971
2017+AC0-05+AC0-15 00:00:00 +AC0-0600,121523009064,1056
2017+AC0-05+AC0-16 00:00:00 +AC0-0600,121523009064,682
2017+AC0-05+AC0-17 00:00:00 +AC0-0600,121523009064,927
2017+AC0-05+AC0-18 00:00:00 +AC0-0600,121523009064,1313
2017+AC0-05+AC0-19 00:00:00 +AC0-0600,121523009064,1107
2017+AC0-05+AC0-20 00:00:00 +AC0-0600,121523009064,1314
2017+AC0-05+AC0-21 00:00:00 +AC0-0600,121523009064,574
2017+AC0-05+AC0-22 00:00:00 +AC0-0600,121523009064,865
2017+AC0-05+AC0-23 00:00:00 +AC0-0600,121523009064,1419
2017+AC0-05+AC0-24 00:00:00 +AC0-0600,121523009064,1254
2017+AC0-05+AC0-25 00:00:00 +AC0-0600,121523009064,1296
2017+AC0-05+AC0-26 00:00:00 +AC0-0600,121523009064,738
2017+AC0-05+AC0-27 00:00:00 +AC0-0600,121523009064,1360
2017+AC0-05+AC0-28 00:00:00 +AC0-0600,121523009064,949
2017+AC0-05+AC0-29 00:00:00 +AC0-0600,121523009064,945
2017+AC0-05+AC0-30 00:00:00 +AC0-0600,121523009064,903
2017+AC0-05+AC0-31 00:00:00 +AC0-0600,121523009064,1229
2017+AC0-06+AC0-01 00:00:00 +AC0-0600,121523009064,1207
2017+AC0-06+AC0-02 00:00:00 +AC0-0600,121523009064,1153
2017+AC0-06+AC0-03 00:00:00 +AC0-0600,121523009064,776
2017+AC0-06+AC0-04 00:00:00 +AC0-0600,121523009064,1189
2017+AC0-06+AC0-05 00:00:00 +AC0-0600,121523009064,1183
2017+AC0-06+AC0-06 00:00:00 +AC0-0600,121523009064,1319
2017+AC0-06+AC0-07 00:00:00 +AC0-0600,121523009064,593
2017+AC0-06+AC0-08 00:00:00 +AC0-0600,121523009064,1009
2017+AC0-06+AC0-09 00:00:00 +AC0-0600,121523009064,1187
2017+AC0-06+AC0-10 00:00:00 +AC0-0600,121523009064,972
2017+AC0-06+AC0-11 00:00:00 +AC0-0600,121523009064,541
2017+AC0-06+AC0-12 00:00:00 +AC0-0600,121523009064,1091
2017+AC0-06+AC0-13 00:00:00 +AC0-0600,121523009064,612
2017+AC0-06+AC0-14 00:00:00 +AC0-0600,121523009064,977
2017+AC0-06+AC0-15 00:00:00 +AC0-0600,121523009064,749
2017+AC0-06+AC0-16 00:00:00 +AC0-0600,121523009064,1119
2017+AC0-06+AC0-17 00:00:00 +AC0-0600,121523009064,1135
2017+AC0-06+AC0-18 00:00:00 +AC0-0600,121523009064,962
2017+AC0-06+AC0-19 00:00:00 +AC0-0600,121523009064,1052
2017+AC0-06+AC0-20 00:00:00 +AC0-0600,121523009064,1061
2017+AC0-06+AC0-21 00:00:00 +AC0-0600,121523009064,825
2017+AC0-06+AC0-22 00:00:00 +AC0-0600,121523009064,742
2017+AC0-06+AC0-23 00:00:00 +AC0-0600,121523009064,1510
2017+AC0-06+AC0-24 00:00:00 +AC0-0600,121523009064,1063
2017+AC0-06+AC0-25 00:00:00 +AC0-0600,121523009064,1525
2017+AC0-06+AC0-26 00:00:00 +AC0-0600,121523009064,765
2017+AC0-06+AC0-27 00:00:00 +AC0-0600,121523009064,1003
2017+AC0-06+AC0-28 00:00:00 +AC0-0600,121523009064,1108
2017+AC0-06+AC0-29 00:00:00 +AC0-0600,121523009064,826
2017+AC0-06+AC0-30 00:00:00 +AC0-0600,121523009064,1275
2017+AC0-07+AC0-01 00:00:00 +AC0-0600,121523009064,935
2017+AC0-07+AC0-02 00:00:00 +AC0-0600,121523009064,522
2017+AC0-07+AC0-03 00:00:00 +AC0-0600,121523009064,1297
2017+AC0-07+AC0-04 00:00:00 +AC0-0600,121523009064,880
2017+AC0-07+AC0-05 00:00:00 +AC0-0600,121523009064,892
2017+AC0-07+AC0-06 00:00:00 +AC0-0600,121523009064,1507
2017+AC0-07+AC0-07 00:00:00 +AC0-0600,121523009064,986
2017+AC0-07+AC0-08 00:00:00 +AC0-0600,121523009064,1226
2017+AC0-07+AC0-09 00:00:00 +AC0-0600,121523009064,654
2017+AC0-07+AC0-10 00:00:00 +AC0-0600,121523009064,776
2017+AC0-07+AC0-11 00:00:00 +AC0-0600,121523009064,832
2017+AC0-07+AC0-12 00:00:00 +AC0-0600,121523009064,804
2017+AC0-07+AC0-13 00:00:00 +AC0-0600,121523009064,1064
2017+AC0-07+AC0-14 00:00:00 +AC0-0600,121523009064,1210
2017+AC0-07+AC0-15 00:00:00 +AC0-0600,121523009064,1390
2017+AC0-07+AC0-16 00:00:00 +AC0-0600,121523009064,1391
2017+AC0-07+AC0-17 00:00:00 +AC0-0600,121523009064,1218
2017+AC0-07+AC0-18 00:00:00 +AC0-0600,121523009064,979
2017+AC0-07+AC0-19 00:00:00 +AC0-0600,121523009064,749
2017+AC0-07+AC0-20 00:00:00 +AC0-0600,121523009064,1344
2017+AC0-07+AC0-21 00:00:00 +AC0-0600,121523009064,1210
2017+AC0-07+AC0-22 00:00:00 +AC0-0600,121523009064,1421
2017+AC0-07+AC0-23 00:00:00 +AC0-0600,121523009064,1157
2017+AC0-07+AC0-24 00:00:00 +AC0-0600,121523009064,989
2017+AC0-07+AC0-25 00:00:00 +AC0-0600,121523009064,684
2017+AC0-07+AC0-26 00:00:00 +AC0-0600,121523009064,812
2017+AC0-07+AC0-27 00:00:00 +AC0-0600,121523009064,1297
2017+AC0-07+AC0-28 00:00:00 +AC0-0600,121523009064,957
2017+AC0-07+AC0-29 00:00:00 +AC0-0600,121523009064,1144
2017+AC0-07+AC0-30 00:00:00 +AC0-0600,121523009064,1210
2017+AC0-07+AC0-31 00:00:00 +AC0-0600,121523009064,939
2017+AC0-08+AC0-01 00:00:00 +AC0-0600,121523009064,1121
2017+AC0-08+AC0-02 00:00:00 +AC0-0600,121523009064,1505
2017+AC0-08+AC0-03 00:00:00 +AC0-0600,121523009064,1468
2017+AC0-08+AC0-04 00:00:00 +AC0-0600,121523009064,1493
2017+AC0-08+AC0-05 00:00:00 +AC0-0600,121523009064,1288
2017+AC0-08+AC0-06 00:00:00 +AC0-0600,121523009064,1082
2017+AC0-08+AC0-07 00:00:00 +AC0-0600,121523009064,1365
2017+AC0-08+AC0-08 00:00:00 +AC0-0600,121523009064,1144
2017+AC0-08+AC0-09 00:00:00 +AC0-0600,121523009064,842
2017+AC0-08+AC0-10 00:00:00 +AC0-0600,121523009064,1024
2017+AC0-08+AC0-11 00:00:00 +AC0-0600,121523009064,1189
2017+AC0-08+AC0-12 00:00:00 +AC0-0600,121523009064,1081
2017+AC0-08+AC0-13 00:00:00 +AC0-0600,121523009064,1057
2017+AC0-08+AC0-14 00:00:00 +AC0-0600,121523009064,1419
2017+AC0-08+AC0-15 00:00:00 +AC0-0600,121523009064,1369
2017+AC0-08+AC0-16 00:00:00 +AC0-0600,121523009064,1072
2017+AC0-08+AC0-17 00:00:00 +AC0-0600,121523009064,1113
2017+AC0-08+AC0-18 00:00:00 +AC0-0600,121523009064,1216
2017+AC0-08+AC0-19 00:00:00 +AC0-0600,121523009064,1095
2017+AC0-08+AC0-20 00:00:00 +AC0-0600,121523009064,1313
2017+AC0-08+AC0-21 00:00:00 +AC0-0600,121523009064,1281
2017+AC0-08+AC0-22 00:00:00 +AC0-0600,121523009064,1532
2017+AC0-08+AC0-23 00:00:00 +AC0-0600,121523009064,1268
2017+AC0-08+AC0-24 00:00:00 +AC0-0600,121523009064,726
2017+AC0-08+AC0-25 00:00:00 +AC0-0600,121523009064,793
2017+AC0-08+AC0-26 00:00:00 +AC0-0600,121523009064,1346
2017+AC0-08+AC0-27 00:00:00 +AC0-0600,121523009064,1335
2017+AC0-08+AC0-28 00:00:00 +AC0-0600,121523009064,1436
2017+AC0-08+AC0-29 00:00:00 +AC0-0600,121523009064,1118
2017+AC0-08+AC0-30 00:00:00 +AC0-0600,121523009064,1627
2017+AC0-08+AC0-31 00:00:00 +AC0-0600,121523009064,983
2017+AC0-09+AC0-01 00:00:00 +AC0-0600,121523009064,1552
2017+AC0-09+AC0-02 00:00:00 +AC0-0600,121523009064,1382
2017+AC0-09+AC0-03 00:00:00 +AC0-0600,121523009064,1246
2017+AC0-09+AC0-04 00:00:00 +AC0-0600,121523009064,1287
2017+AC0-09+AC0-05 00:00:00 +AC0-0600,121523009064,1228
2017+AC0-09+AC0-06 00:00:00 +AC0-0600,121523009064,1504
2017+AC0-09+AC0-07 00:00:00 +AC0-0600,121523009064,1246
2017+AC0-09+AC0-08 00:00:00 +AC0-0600,121523009064,1175
2017+AC0-09+AC0-09 00:00:00 +AC0-0600,121523009064,866
2017+AC0-09+AC0-10 00:00:00 +AC0-0600,121523009064,589
2017+AC0-09+AC0-11 00:00:00 +AC0-0600,121523009064,858
2017+AC0-09+AC0-12 00:00:00 +AC0-0600,121523009064,1351
2017+AC0-09+AC0-13 00:00:00 +AC0-0600,121523009064,1478
2017+AC0-09+AC0-14 00:00:00 +AC0-0600,121523009064,1202
2017+AC0-09+AC0-15 00:00:00 +AC0-0600,121523009064,1191
2017+AC0-09+AC0-16 00:00:00 +AC0-0600,121523009064,1412
2017+AC0-09+AC0-17 00:00:00 +AC0-0600,121523009064,1135
2017+AC0-09+AC0-18 00:00:00 +AC0-0600,121523009064,778
2017+AC0-09+AC0-19 00:00:00 +AC0-0600,121523009064,909
2017+AC0-09+AC0-20 00:00:00 +AC0-0600,121523009064,984
2017+AC0-09+AC0-21 00:00:00 +AC0-0600,121523009064,1060
2017+AC0-09+AC0-22 00:00:00 +AC0-0600,121523009064,854
2017+AC0-09+AC0-23 00:00:00 +AC0-0600,121523009064,1222
2017+AC0-09+AC0-24 00:00:00 +AC0-0600,121523009064,851
2017+AC0-09+AC0-25 00:00:00 +AC0-0600,121523009064,1223
2017+AC0-09+AC0-26 00:00:00 +AC0-0600,121523009064,925
2017+AC0-09+AC0-27 00:00:00 +AC0-0600,121523009064,824
2017+AC0-09+AC0-28 00:00:00 +AC0-0600,121523009064,1182
2017+AC0-09+AC0-29 00:00:00 +AC0-0600,121523009064,1085
2017+AC0-09+AC0-30 00:00:00 +AC0-0600,121523009064,945
2017+AC0-10+AC0-01 00:00:00 +AC0-0600,121523009064,1023
2017+AC0-10+AC0-02 00:00:00 +AC0-0600,121523009064,946
2017+AC0-10+AC0-03 00:00:00 +AC0-0600,121523009064,589
2017+AC0-10+AC0-04 00:00:00 +AC0-0600,121523009064,802
2017+AC0-10+AC0-05 00:00:00 +AC0-0600,121523009064,535
2017+AC0-10+AC0-06 00:00:00 +AC0-0600,121523009064,1208
2017+AC0-10+AC0-07 00:00:00 +AC0-0600,121523009064,1473
2017+AC0-10+AC0-08 00:00:00 +AC0-0600,121523009064,1220
2017+AC0-04+AC0-07 00:00:00 +AC0-0600,121523008386,775
2017+AC0-04+AC0-08 00:00:00 +AC0-0600,121523008386,843
2017+AC0-04+AC0-09 00:00:00 +AC0-0600,121523008386,1436
2017+AC0-04+AC0-10 00:00:00 +AC0-0600,121523008386,1611
2017+AC0-04+AC0-11 00:00:00 +AC0-0600,121523008386,1702
2017+AC0-04+AC0-12 00:00:00 +AC0-0600,121523008386,1685
2017+AC0-04+AC0-13 00:00:00 +AC0-0600,121523008386,1711
2017+AC0-04+AC0-14 00:00:00 +AC0-0600,121523008386,1203
2017+AC0-04+AC0-15 00:00:00 +AC0-0600,121523008386,1639
2017+AC0-04+AC0-16 00:00:00 +AC0-0600,121523008386,1343
2017+AC0-04+AC0-17 00:00:00 +AC0-0600,121523008386,981
2017+AC0-04+AC0-18 00:00:00 +AC0-0600,121523008386,1316
2017+AC0-04+AC0-19 00:00:00 +AC0-0600,121523008386,894
2017+AC0-04+AC0-20 00:00:00 +AC0-0600,121523008386,968
2017+AC0-04+AC0-21 00:00:00 +AC0-0600,121523008386,1302
2017+AC0-04+AC0-22 00:00:00 +AC0-0600,121523008386,1288
2017+AC0-04+AC0-23 00:00:00 +AC0-0600,121523008386,1361
2017+AC0-04+AC0-24 00:00:00 +AC0-0600,121523008386,1494
2017+AC0-04+AC0-25 00:00:00 +AC0-0600,121523008386,1398
2017+AC0-04+AC0-26 00:00:00 +AC0-0600,121523008386,1110
2017+AC0-04+AC0-27 00:00:00 +AC0-0600,121523008386,1360
2017+AC0-04+AC0-28 00:00:00 +AC0-0600,121523008386,1346
2017+AC0-04+AC0-29 00:00:00 +AC0-0600,121523008386,1473
2017+AC0-04+AC0-30 00:00:00 +AC0-0600,121523008386,1288
2017+AC0-05+AC0-01 00:00:00 +AC0-0600,121523008386,1394
2017+AC0-05+AC0-02 00:00:00 +AC0-0600,121523008386,879
2017+AC0-05+AC0-03 00:00:00 +AC0-0600,121523008386,1275
2017+AC0-05+AC0-04 00:00:00 +AC0-0600,121523008386,1113
2017+AC0-05+AC0-05 00:00:00 +AC0-0600,121523008386,1044
2017+AC0-05+AC0-06 00:00:00 +AC0-0600,121523008386,1077
2017+AC0-05+AC0-07 00:00:00 +AC0-0600,121523008386,1175
2017+AC0-05+AC0-08 00:00:00 +AC0-0600,121523008386,1318
2017+AC0-05+AC0-09 00:00:00 +AC0-0600,121523008386,925
2017+AC0-05+AC0-10 00:00:00 +AC0-0600,121523008386,1228
2017+AC0-05+AC0-11 00:00:00 +AC0-0600,121523008386,763
2017+AC0-05+AC0-12 00:00:00 +AC0-0600,121523008386,707
2017+AC0-05+AC0-13 00:00:00 +AC0-0600,121523008386,945
2017+AC0-05+AC0-14 00:00:00 +AC0-0600,121523008386,979
2017+AC0-05+AC0-15 00:00:00 +AC0-0600,121523008386,1064
2017+AC0-05+AC0-16 00:00:00 +AC0-0600,121523008386,685
2017+AC0-05+AC0-17 00:00:00 +AC0-0600,121523008386,934
2017+AC0-05+AC0-18 00:00:00 +AC0-0600,121523008386,1327
2017+AC0-05+AC0-19 00:00:00 +AC0-0600,121523008386,1121
2017+AC0-05+AC0-20 00:00:00 +AC0-0600,121523008386,1327
2017+AC0-05+AC0-21 00:00:00 +AC0-0600,121523008386,574
2017+AC0-05+AC0-22 00:00:00 +AC0-0600,121523008386,872
2017+AC0-05+AC0-23 00:00:00 +AC0-0600,121523008386,1436
2017+AC0-05+AC0-24 00:00:00 +AC0-0600,121523008386,1267
2017+AC0-05+AC0-25 00:00:00 +AC0-0600,121523008386,1306
2017+AC0-05+AC0-26 00:00:00 +AC0-0600,121523008386,739
2017+AC0-05+AC0-27 00:00:00 +AC0-0600,121523008386,1372
2017+AC0-05+AC0-28 00:00:00 +AC0-0600,121523008386,952
2017+AC0-05+AC0-29 00:00:00 +AC0-0600,121523008386,950
2017+AC0-05+AC0-30 00:00:00 +AC0-0600,121523008386,906
2017+AC0-05+AC0-31 00:00:00 +AC0-0600,121523008386,1241
2017+AC0-06+AC0-01 00:00:00 +AC0-0600,121523008386,1214
2017+AC0-06+AC0-02 00:00:00 +AC0-0600,121523008386,1161
2017+AC0-06+AC0-03 00:00:00 +AC0-0600,121523008386,778
2017+AC0-06+AC0-04 00:00:00 +AC0-0600,121523008386,1195
2017+AC0-06+AC0-05 00:00:00 +AC0-0600,121523008386,1192
2017+AC0-06+AC0-06 00:00:00 +AC0-0600,121523008386,1333
2017+AC0-06+AC0-07 00:00:00 +AC0-0600,121523008386,594
2017+AC0-06+AC0-08 00:00:00 +AC0-0600,121523008386,1019
2017+AC0-06+AC0-09 00:00:00 +AC0-0600,121523008386,1199
2017+AC0-06+AC0-10 00:00:00 +AC0-0600,121523008386,977
2017+AC0-06+AC0-11 00:00:00 +AC0-0600,121523008386,538
2017+AC0-06+AC0-12 00:00:00 +AC0-0600,121523008386,1097
2017+AC0-06+AC0-13 00:00:00 +AC0-0600,121523008386,610
2017+AC0-06+AC0-14 00:00:00 +AC0-0600,121523008386,983
2017+AC0-06+AC0-15 00:00:00 +AC0-0600,121523008386,751
2017+AC0-06+AC0-16 00:00:00 +AC0-0600,121523008386,1122
2017+AC0-06+AC0-17 00:00:00 +AC0-0600,121523008386,1138
2017+AC0-06+AC0-18 00:00:00 +AC0-0600,121523008386,965
2017+AC0-06+AC0-19 00:00:00 +AC0-0600,121523008386,1063
2017+AC0-06+AC0-20 00:00:00 +AC0-0600,121523008386,1069
